"id","availability","description","hauteur","largeur","longueur","nom","prix_unitaire","reference","fournisseur_id"
"851",55,"58ZO6QAP96ZZ2TYOA2ZZ28ZE8RS9AZEOZ7RZ32T47EZ72O7O88P5P688Q5PTT6SS8292ATA25Q37E4961P2977Y1TSO5P36R2SRY294SEY7Q4239ZP342TP1","469","395","422","18Z6T9TRTRZ2ZOO","289.72","471A5","1"
"881",14,"3ORZ95ETSE925O6RQ78865Q6263P4296S98SQQ16OE39T21E44ZTSE625ZYYQ8AR84EOS66R6339O5S35Y461RZ979T2RZP8YEA8ASRY262Y913677R2P5R4","393","133","245","7P7Z2ZYRTYZS9EQ","304.8","1241A","3"
"784",94,"4ZAET6EAQ6217Y6Y4867AA7O92513ZP648EERSRPQZR87OTTO14E5E2EASQR235867YS9SE9YR5SA4ET266QT2OQ57S496S51Q73Q64Z9A314POO24Q93RE2","69","93","357","O32E27Z3R1Z5ER7","454.92","AZEET","3"
"789",22,"1SP41P6S55RO34YZZ8595R135OZ35Z4TS8S34QSOYYPE6ZRQEQZ322Y64A63ZZRYR83SPTEQ5O38QYSPA57AZO3RZ42P14SZ4E67ZRQ872TS48Y85Q485AO3","148","492","292","A2TEOQE3PPOSR48","198.99","QE564","2"
"951",18,"Une belle description","100","100","100","Un produit","10","PROD","2"
"877",98,"R86446242SOY41OY35YEPOO8Q74AP7TSQQ2P6S51626Y379Z2R66TRQ9ZSSE9O7482O69P75R3OQ3234E1Q5A624ZES81Z6T8QA5ZRP78ZPA8Z9A1O7Y5RT3","99","295","141","4R48YEZ53684T8Z","180.6","776P9","3"
"873",4,"OE57ORR8YZ3AE8163TYTA59TOR5713311EY94Y5A22YY8TQ3R7SSZSR5P3TAA48YOE26652837Y5SRT29E4Y2O78P819E61OARZZ1E1RS85E3ZRS1O6SAY7T","428","50","430","EZP76526PZEPAAR","74.34","Q5Y3Y","3"
"386",61,"86Y852EZ6T93322ZP7R5TZ2EROAQSTRQ524QA46POEA7TPT65QTO1ETPTT6TZOOP6RQ9Y97ET1987T71A3E9ZPA1Y48ZQ8P1Y1Z49T7ZRAA9958T56QSZ775","224","231","290","4E6PQYSPRY12AY4","396.37","OY723","2"
"854",74,"RZZTQA175391PZ27QSAO36573ZT9833RAPE4Y13QYS889AP552Y9OPEATPOPZO49PA71S6APP6S2SZQTR2S851EO67ZO8EQ2OSE658P98ZTPEA1O55TS5SS2","323","296","305","P17ZRRO864R212Z","272.45","26O5Y","2"
"570",88,"2721OY8Z12QT38635TO1RE2T96469SZ24SR5R1Q3ZE5PR5RR19QZEE8SZ657A7O9ESQTO5PTRZ1ZT7QTEO31ET7PP7E27ZR5QQE69A9914EZY7429737OO64","299","164","100","OEZY9Q6O583EYA5","339.76","51Z83","3"
"607",20,"RY53RERTQ98QO41E42Y2YOOPO7ZA6R66Y5154938398Y916EYZT1R7QAPEZZPEZ845E32O8EZO461E524O3266Z3P4T3865ZY592OZ1QYEA341OTQP4TP29Z","247","367","478","PQ2TR26TA338SOQ","376.75","ZY463","1"
"762",41,"E39161S9QTA2QRE6734O26ZP5Z8P46OQOT4YAT5OSA56T536ZO64ZQO6685YPP543717ZRQ78ST3T73OE4271Q3T8TYE2R321A923O2P32O78S88YY8SY39A","144","134","178","EQEP32AP5OO1S2R","326.17","192ZS","1"
"786",88,"EPEY9O655RSPPTT8525E361A35Z8ZO9736P4A1A463EESTA9TQ2S9AE9ROY45RQ8P7TTSR1O7E7ROY9665P162ZPR22R4224R6732SRY84R2YQQORR62SR66","389","71","471","TEAZR9ZQ72TZ19T","396.89","R8PAO","2"
"874",92,"1P386A9TS49P9955SZE66SAQPS16OT4S5YEAS3Z1R2T7Q48Y7OY5P9Y5RTYO4TO78SQ7S7QO61E6S3RZPQ776RO95SEA51291YP72OQ39917RPO27PQ2O97P","29","441","113","R1Y3857PP2TZ113","47.19","YYYEA","3"
"880",80,"RO62YR1R3PERSA61S522RA7YO616A554QR39Z7R9AT6Z38Z86OQSQE6YZPQ7AP85A3O9O691O2S5T9TY4OAYZ3YP6O4EZQZASOPZP3YZPZ4378YTA6APS333","245","158","176","2E216SS3S4P9173","200.1","27435","3"
"775",10,"Q5Y93YQ1PEYQEAAP1Y86S287253O8ZR2AA41OS6P3EA462AS39Y912ZZ3PE9T4QAQT2QA9845EA99EP89Y1386T6ZE6TP74ZQTT4TS7O5E383RZ3Y3P18QR6","60","206","281","9735ROS5O6652OS","361.91","PS9P8","3"
"753",82,"4TRA8ZP61APR2OY5E31T1O9S44EZEPOYY49479S7ZS38SSE2SZOA3Q22QPZ8QR8Q2E777394R2Y9Q8OS561PAORA12982S76615QYZYE9742A2OZ89YT33T5","165","345","309","YORQR93TO5987QT","179.37","O8RA8","2"
"291",76,"378Q11QOA28Z92ETSTYQS5578O9EP4RYS974Q88EQO717Y7Z5ROOZ7PT4STA25Z7E483OZ5ZOEO1632ET9EE59Y64YT3SZY4E8YY71QRE3ZOEET8OR6426AQ","45","106","149","2PEEP48OT6RS728","174.21","13Q4Q","1"
"713",34,"QZ82748Z7TTT277PTRQP169Z84A5SY8TAR7Q5A15Z36YS3445T6TQ6T4613Y3AR17E45E27P2S9232Q8O49Z3367ARY1OTSYEQ992RR8Y6A74O2E4E6RZ7AZ","325","421","413","A51TSS4Z99AZ679","328.79","RZA4T","1"
"1009",39,"3E291864ZOAT2Z9A34PTY5TRYOZZ5SETZY2PYEQ9163A281O84Z8P5Y499EY1TOT5S833ZZTQZ9RQ5QEZ35YPRYA8575ETO43675POOY8S6QSTOAP8RY5EA1","241","103","237","2T7P8TSRQZQ873Y","281.19","78E26","1"
"845",80,"RAE876RRYSYER636SOSEQQ69191749EPT3RO3RST92P3RYZRS63YOR2Y756Q6P41292RE8QY6Z5QOOE1E5R62Z779T9S2Z7ETZSYY1ZO5Z98S2A328QAEQQ6","267","349","413","QZ2OO92RT619ZPS","306.34","OOAOY","1"
"518",1,"7YTR4Z336ES16127ZQR2P39E74AQPAT3T22Y3PO7O38Y8RRO6AZOAP99T4T55AE42A89RA5E51794ZZ7E51S7E9E2OZTYY31ERTA9R7E41ES839YR2YQEZP1","440","93","427","ESRQT4QO11T31QE","428.54","T6ZOQ","3"
"684",69,"Une belle description","100","100","100","Un produit","10","PROD","2"
"685",68,"Une belle description","100","100","100","Un produit","10","PROD","1"
"687",16,"Une belle description","100","100","100","Un produit","10","PROD","2"
"592",7,"S6Q71A5Z7T1TOSAY1E41R42EPTSSR819A8RZR8OZYE9A796O5P2EP3Q3ZRTOTQ6Y73SSYA79ZSR294TP27S56ZQ3E8EYRSPA62A64YA1PEOEOQOSSY89694A","219","96","165","3Z2YEQS51TQT61Q","125.44","6TET1","1"
"697",56,"22845P1AY7AYYPQ2285A81E422TOO53596PQR28TRSPQ61Q635P82836QEQ3R425EY95TS271E154ARSSER994E1246ZSS98T6EZ49P7S9PAT66T74SO1258","370","491","290","EY253T1OTQRZZ17","436.51","8ETQT","1"
"700",88,"Une belle description","100","100","100","Un produit","10","PROD","1"
"716",63,"3RY9S285ARP4OO8Y3R94EO8RAQO81412SYE5Y577ZPP46QRS8O86YQ8Q4EYY751P4ZPT1T74S953P4AQTZ74PA15A7P16Z81699TT7137S112STQOOQYSQY9","373","421","336","Y7AAA4ESS1A3278","285.43","T2AT9","3"
"704",68,"Une belle description","100","100","100","Un produit","10","PROD","2"
"81",60,"77448O593388PZSQRES26R67451A8TYP1YQP7ZAYA3864ZQP86OAEZZ36ZAYA8YEPE7SZTS9EQ15RR24AE2R5PYT7Y1EO89E8575Q54ST58R4Z2T8TY364R4","260","107","480","3Y5A27OZR3SZ56R","71.32","95814","1"
"699",26,"T7O7SE3Q3STSZ8P274R2RQ3P6133177A9AS5TTQEAQ72EO5RTZ31839EZTQT1A32E6168632R1A5AY38ZOSTZQTO1ZOE3OYE7RP3TEQO13TSZROA32AA22R2","493","90","402","ZA81P87R9ZYQYA8","388.28","6E128","3"
"710",95,"RA1E2PSTYPO6S76O2RZAZOY253PE3Y6Q6P2A9Q61QZZROQQ6P5E6Z6O96E4P4S1YY572TQ829926ZZAY57O33EEZ9SR89AOASYEP2848P933EEAPEQ5SE6ZQ","92","305","450","T2EOR7SSP1A3ZTZ","401.34","3ZTS3","3"
"114",96,"1451A6PP9YE5A4T64SZT39892Z82OTPAT924Y1921S92QZ48Z6S75ZAT9O3O4S7ZO4S2A8RP2P858Z86EARYQEO3P6789738AZ9Z2RYTTEYY25QAORZ157Z4","323","135","492","14PS2EZZ3SZP9YA","186.29","QY4YP","2"
"566",43,"AZE3A3536P418965RZ75R2ESO2QAAQR182T816ZT9AQQ9PQ7TO88SZE36T881Z22ORS72YR7SESTY73TT4QE48TO7Z83QR9EOSA861AZ6ZOO1QP6PP6QQ4Q5","20","422","299","RSSETEOQE233T3E","387.74","Q6R7A","2"
"579",7,"6QP22AAQ17TYY5Y47Y3EZ6RT42S5ES3T3ATPR6T3EYQTQOQ9P5QE89S9367R859YZ5QPRSA676EOT8R8P9E35S9Q8Z9EYT139OT85QZ98P27QEZE362Q2RZQ","372","27","43","SYY4O7O97Y882QR","319.43","55Q4O","1"
"645",19,"89S52622Y2ARTEPSPSA1TZOTRYYQ9OE8962QO567221ZZ7217ZT6RAA2688E9A6OSZO8AZ5SZPZ429O4OS81122Y9A7T93264QY7O8ARE42S3Y7SO7862899","370","449","418","468Y5P3ZE9RO825","418.88","3SYES","3"
"698",83,"OP23YR4T852818TQETEY16P65A8AEZ9QA32A34A78Q3A346OPE85ZR4T9Z5P99QZ11T5RZTT7R4ES4YZ8ET3845933O61P92YS9Q9O98T4P5E85RY48Z3QZY","304","282","415","Z6EYAST1TET8EP7","333.26","O2O78","2"
"714",48,"R5Z4PY5AT1RA5RY6EAPS7379RYPTE4T51P862A147AQ723545OP93RO75P219QZ4R8ZPR2TAO5779554PSTPQ272QR1ET9686Y916Q1RTYA7A226S13EE3YO","63","439","163","5428RA13Z11Q2Q5","248.7","P6532","3"
"663",52,"8QS94O2AZT54T7218213QYY3941Q5Y6QZ2O54PPY73T8Y1OE4QQET3YY1AAQP82R4ZR887PE82O1428933797ZY846587SQARSRTPS72Q1T296Z2Y2OPT6P9","263","471","181","SP1SEQZRY4TO49P","119","ZOA3R","1"
"694",80,"7Q6A6Q3O574723OS433TO23P1T68Y9RO53Z62Z9YYP54ZYQ9982YT28RO8TRT68O7ZP84OPREE5P4TT4P42AQ2T81YO4AT6TR2EAQ15Y6TEO399PS33T355P","20","386","143","OOQO93OSO6OR756","47.26","AOAZ8","3"
"615",1,"48P72Y9SR47RQZ9T6Q679ETEEOZ1O85PA22T2AT69E9YP6TO8SOT786886S1T8Z44631A2OT1QQ9RT17ESZQYR1QOSP4ZY43AZPPAO5568T5Y69Q6Q1S8P77","356","273","296","OAE5SSYTT2ZQ94T","264.4","56884","1"
"696",39,"543RZSA9AO3QQYAZOZ3P1534OATZ16199E7O9A5Z86A2AO3Q236QPY96S4QY5285OEY99A4RQT92OP7QR593E4A9SAR4T9EZ681E9R4T7O5Z5PZY39Q59A78","62","101","428","99P2RASAZ159PE8","486.87","67OPT","3"
"715",33,"6448ERQ1ST4A9248S95S2PSR87A6QE8APP47Z52T4A39Z16P6SP4EEZQPEOS85OER3562SQTZETY7Q26Y2PZ6PE44Q784Q9419R338E17RS44EQAQZ947E21","165","377","491","SESZS96627QO5YP","482.4","64315","1"
"705",69,"1E715RQQ13ZOZ61AP3A6788Q815YOP3Z3RA28533RZTO9ZP1S4E6S94YT69AO819SAR1RR8461YPSO88P44Q7PE69ZRO6Q54PO5RZPTP8EQ569Y7288RQ3Q6","347","363","122","R3P434Q8S3SQ5Q9","145.24","EEA68","1"
"683",50,"9P95S9ZPARP4ZQ64SPE7RY1YOSE1Q7Q696Q19YYQP87AZRZZA55YY25ZT42QESS73Q3ZTRZ119QQ4926Q9Q97295OEOY2OQYT4Y51TO3SSZQORY83A312ZZP","218","111","87","E9ZSZPEEOYRSR4P","95.39","AES9T","2"
"688",20,"2S17RTR58OO5A4Y9Z46YRZ658E1459539R4Z4E63SY4Q3ERP749QO4PAZ2ES5974A2TAE8E917OT2T857581EA21R52227TO9Z54YQPATQQ6Z25P37E43TPS","346","95","277","12P4T155YRE6QY5","242.16","R6OE9","2"
"709",23,"91928T5PT82ZAP3R9YOPSOY7TEAPP9RTRZ286ZE725ER9Y47T2RRQT4S687T5R7T9SE47O2AOYT92E887T12PO7ZOEORREP1T2TO6OPPZ4284QE2RY8EZ88R","315","288","187","2EYZT96ES6ROZ6Q","67.26","ZTTSE","2"
"701",13,"S1AE8ZOPERZ77O1QY2E13492YS6QA31Q95S3OR83Q4SP1ROS981EY1R16S83STAPY92ZE9Z7R3Z57757ZYESER9Q95YAO51Z4648T5O9755Y43R5E6643798","396","332","391","ORPP74S93Y8S5AR","147.77","3737E","2"
"682",4,"68S3PSPYSYR5P656978Z4Y9O36ERPAEQ3P9Z15R9PR9S64T234EQ482Y93POT7Z97P5R89788Q7P79818A2ZA8RQ83R8RRQ894T7OZ534OQ1QT6PRQ37R7T6","237","497","350","S43815SZY8S3SRZ","146.41","AR462","2"
"695",90,"8EEP389R9SAR133R6YY72S6ORA12Z24S45Z12S9Q96QZQT39TO719PS26SYAYZ323E92OPY9A4Q4YA29TS8525S99E297S8641SAT156YR6OETY77A99ROTE","178","355","251","R8447857Z221R74","261.81","Y834Z","1"
"642",20,"2Z5T91825S5ROA2SRRA2RP7EZS69Q5T9E3YP7S9R9A1622P67ZY49SO95AY41P6AY98OYYO9OZ5A3T3A6E6496QZS6EYPESP4Z587936Z6Q68A4ZS5Q271A1","85","442","109","QTPOOYRTST19SAP","318.97","PQP4T","2"
"708",81,"OY668S5TQ7919P2RTO16S6Q8PY1416AAYOZEESP26S8SSQ3EAZ2P7A4Z6AYSS57PT66OE2PT7YR8PS832TSS89ZRR8YZ8S69TTQP6342A8EQ4E5Y255Z786Q","253","214","200","Q542E34283QEOE4","324.42","61S49","2"
"537",66,"6QR183QY9QQ11Q222S6P3S91411TTSZ1Y44QRSZA2TR7AASE7612953PTOPZ77PYAQ11ZQ4R16S237RASYO8R976E4RAT374PA23ZOS4O958TZA5P95S22R3","41","285","472","TZ461818EQ4QESR","337.71","Q5TA5","2"
"654",4,"Z1QY77E16OAT4YEPR2PAE8OY9Z7YRZ15OO8Q2REQ8486YR4E5568ZYQYE3O197AA74S1TQARE787E97295ZYY33ZO5ATQ3EY6Y692S5OPO3A9Y1O8QTZ8Z26","156","151","410","67Y95ZAA27Z8O5T","236.93","351QE","3"
"691",87,"SR7S5P987YQ7P1A5ZSASESQAA52ASTR5Q4P71Z829TYO7QR64T1ETQS83R8OE8QPY34971AP47QSS676997515YSE7QP6O1Q2P8SPZZARPE8P5Q4T9OPQ921","228","486","238","PPES4Z73T176182","327.92","99EZS","3"
"648",46,"53R7ORO5E3PRTZAAZ6YP2TO1P7273O9238T7YQAS78ATTOEPZZ3A62E29PRAE53SZ3S8Q4E3PR5PEPTPYQZ5Z1SEQYZ7AQ56Z8TP8YS466PEQOO8S741Y75Z","260","227","226","SREP8Q13O9Z57P9","337.2","3PRYR","3"
"690",43,"YTPPPQY56AART7YO3S2QPA4S2QPTPOESS4T5TT7ZEE41YRATS91OTP665TE92487TYSPOA7Y7YER9ZYE8Q83T8183E3E5QAAS3ASZ1P18TAT25RP1Z8S34SO","87","142","463","PE27P92OPR416QE","464.3","9R4AZ","1"
"692",83,"2ZYOTR82RAS6OPS71E4R54O68ZQE2A89Y44QOP5T15O8TQ4E7YZ34R1EE43POO67P22PO4O942OERO3YPERQAZ823R39O421ZP9S6Q5726Q8Z5AA2O3PQ6Z5","74","359","376","YR7ZASP47YPAR1E","316.1","1Z747","3"
"693",91,"794Y3OYAY7QY2P77O1PZ9O4POTERPQ1Z1PESET76R6R7SO7TR9985E6R6184359Z3E89643AYTQYP1PSQEYEZ1YY7EEO6ZSP2OS9P6ZT3866TS1ST1OR11QZ","257","54","430","5PP4QO63P44P374","29.6","8YP5Z","1"
"816",41,"Y141E2EP3948EA26891P4153E7SY565P978TY86O5Y3RP63PYTQP33EY6E347T5ZQOQR1R8QY6867T9S3YQ6EEO2P9E78542TAO633A9R9T6YTTE42S7O6A5","498","179","127","1P25Z4OA48S1SE1","86.45","Y6PP7","2"
"982",82,"6OTS24E413EAY13PT5T7QQS81254O1EQA7535YY62ZYYPQYEA178RZ9Q31469RS8O711T4Z544R417RTTZAOZT2YRZ7821SR6QS9E12EP4Z52SR5S557R53Q","434","280","339","Y48REO1QZY197S5","278.2","6AQAR","1"
"1077",75,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1085",21,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1071",13,"TEES1T67628O19R8YS8ESEA6R6RA66OS75325TP528Z496SATT9Q15754372RS967745Z6121434355QTA2R8T1S6ZPEYO25PQTE3T7P5QZ667PO1ZSZ4AAZ","382","430","36","3S2R39ET1APAZ8O","356.81","8OQRT","2"
"1000",97,"P23Y6P4651RO9E9595R955OAT3315E14ZZ63YZ7A66OP533ZS7R1RT84T8APPT8T9Y9Z946S966374AYE8QQP759T5RQY82P5P4Q2SYO239449A31AA6OOY4","414","382","225","E5Z654EA895QY65","275.72","21OA6","1"
"1076",86,"34E4A374R7YQ1EPE61QREEA54258S6O2R5T3174SQ8O9E4PR1Z47TSAA251ORSA8QT68SO1ZZQ62EQQAOOO4QA9E9ZETSS2ZRQQT84O86976Z4ESE3E3AOAY","191","457","105","Z6YS1E8RY2R36P5","222.44","EOQEQ","1"
"756",95,"SQ4PY8Z63Z8324PTEOA6P82Y1Z5788QTYPZ61R5TA51QEOETZQ7OTPQ3AA99Y5ETSQP7A96Q1344YE7SESPPSQ6ZZOQ615SY1ZAZ8T95AA66T5OAREAQZ6ZQ","493","481","119","R49S77PRYSA4545","188.9","17ZQ9","3"
"191",68,"729O97QEA1QA7S44R54YE946TOO1O6867ORZ36ET1Q992SQEZ742R1SYA18Q4PST8E3TPEO48ZRY5RO16O4S8O9APE72T8E5P5AO3Y8Y97TR1P6QTSP6AQPO","284","199","57","QE92EO7E1A2AS9S","61.14","881T6","2"
"1063",16,"82OT6264E719YAP48ZQ67EZ6AO17ASO422PTQS59952OQZAZ2O3QO9P3ATT94P7S7A74T8T32SYZT3AY3PP2AQT79ZYAQZ9R87R28525E897Q81P476EE189","453","430","474","ATA9OOA7TQT55P5","484.49","1YP9R","1"
"1083",36,"Une belle description","100","100","100","Un produit","10","PROD","2"
"832",86,"AORAO6S77S4A8833R318Y3S1287757QP13A5S7QQREY2P217Z19P83R1ZY8O45YOQYRASEEA8ETPA2Z43O56RT99Y1AZ5OO244P2T32S94O5RSTEOO4A282O","230","183","193","8O363R2P242A82A","331.11","6A617","2"
"1073",42,"612A7E81Q1YSY7AAO17427PPYT64635926Q966SA6Y4ZS83T8O4P1TTO1343294344OAQQETO3PSQ563ZPTE96RAEPZ3PEEEOSE7P8E21T9QQRSY5S35OYEO","495","408","491","16QTOE5AYP99ATY","176.26","SAEE7","1"
"1078",21,"12A8TRE1971R5P167PP577P6PAO3ZY2P3PRO1PRZ6Y4RY8461TZ7178777O5YEAAAZAE17E593Q4YT35OY6P2O32E2912R92OP67873EY3OT8T265YSTREAY","428","147","52","ES6TTA86682REES","496.3","AZ119","1"
"1079",2,"O31YEQR48S94RO9Q4Z7A1S9T79151TR8A58ZOQE6P54TQ728SR8PO65151O1S2321RYQ7ZQ1O2O13P34218TOASS419YQ43OT617849ZR3Z29E86YES4OPO9","210","101","373","4485RY68374R446","111.47","868EY","1"
"891",24,"T78RQZQ8ZP88Q73PA4E2RAS4E67STOA7T4598S45TE48Y4P3AQ7RA2221Q35OR1O679PT418Y76R4E45OEEP7TST737E74TERE2ZO538TOOS2T1R5TSO6Z5Z","140","214","480","AROP4RRS269O44Q","43.59","ST56A","2"
"1056",79,"P49ST7SEPZA5EEASAZRZ4YR5Y1OPREPQ52SOTAYQ654Z1STT8E1QY6333EPET13T625ZR3STQY55S5YS36Q319SS8T72882AERAO579ZSA5Q2YSR7P3P7S28","110","428","196","Q8TT1O6SOREY9RS","148.22","Q627Y","1"
"1075",67,"ZPOYOOS8E7Z76ZAR7S652642STP9P3SPZ6Z3Q41Q7R3S4TP465T2YS7PQEQ93RQ13RYQ4OR344YT8O3Z39ZETQ488QT5YQE43PPPZA3ZS23P1TR1TE7SRES3","384","241","483","T63ZR7Y56P7AS36","170.4","R1O47","1"
"787",48,"OY7T75STZAR87T513YSYS2EO4S17SOQ7Z39P29S2OOSSSR3SZQ363O22414322ZY273SZ587S8Z684ETOO85E1EQSS6S3SS1R2P6PZPZ5O89ZER439E1S8ZP","216","360","36","4P6AE16QTO35SOY","174.4","YATQ1","3"
"824",87,"O2OT6478RZ92QTTTAQR2257391Y287OZQYPEO4OSR567419QE8EZR8932AY1Q5YY9OR348R11Z47Y5R4O4R6A52OOY671349PO11S2959PZPT371PAS3849P","458","76","110","79RQ696AYT62RZ7","347.68","16RQT","2"
"840",1,"9325Q9ARE4889ZR6747ATPPZ484OQAZQO8Q63663A76EZEY7Q46P23S5RRZYZ9145ZT3Z3T2434462RR7TT11ZATRT4E567Y46E1TYR2Q91E1S8RY97AAR8A","419","162","226","E2E68288SA6Z1Q1","294.38","EY5O2","1"
"771",23,"54T89Q3A71T6799ZA3E3ZS6ZR2O4YSE65QZYT5O6AQPSRT67A47SZTQQ7QTOET4Y7P9T52AEYE58EA281PQS23ZQ4R5YZ5RP3EZRS3OQ3QYTOOZ64Y88E71Z","287","301","193","87A74SY56863O3Y","134.35","5E7SY","1"
"1082",73,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1086",32,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1074",69,"Q8QOEO23ZO1Y31AA939TQ9PAYESTT9EZSQ1EROA9ZZ91P36T1RRE7A5298393SYT1TQ5ORT3QTQ2OEQ7314O2QAOSS93ZS13A816S67SQ92662YA2959SY44","486","419","321","TS4PO22678Y4E6A","151.44","187ES","2"
"1065",47,"SQOE8AA6R9936STSA685ROAR79PT8O27QTYRAP8R79EZ4YO9Q44Y63YSAY41ZE935TE9APAQZ16SQA7RZ8PEPO25P778Q9YPZ99Q4A11ZR6ESS53S26YZA77","229","458","249","2A145PAO63QSAYR","102.59","6Q232","1"
"1081",8,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1084",50,"Une belle description","100","100","100","Un produit","10","PROD","3"
"616",1,"P579391RQ8EYYPZE95YS37QZ2P172OS1TEQ217A86292P8E45R8TO1QA2O91Q5Y996YRYZ4A1E1T3E326A94AZ5OQA9614549S54TO27O9121TE3OQA4OPTP","181","257","361","SAOAS1ORP3R14RQ","367.46","E1O94","2"
"1089",12,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1090",15,"Une belle description","100","100","100","Un produit","10","PROD","3"
"281",95,"1S4AE75Q8EQZ4Q2T228TTR6829967YY878QESTT8OAAAOZRRS86E2PAO8QE234YZZT547QRRZY21O84953PSQ383RZ7ERTSSRYZ389EEO8Y8EOS1E4E58T8T","473","134","444","85Y425R4Q1Q6TYA","296.72","98O48","2"
"1091",27,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1093",77,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1094",90,"Une belle description","100","100","100","Un produit","10","PROD","3"
"526",27,"O58ZOAA8S9E951P2A7918Y4APRETRQQP8OOA831RS6Y7O66RP9TZTRY52RO92OZSE1RE3RRZ35OZRPQ6163ZOQPY269Y4T1PQR6527Z3E9QRPA4ORZ4ROY6T","319","340","44","TSE3Y92TP15Q8P3","262.7","76S2S","3"
"918",24,"Q87Q2TT585O1QO3O45AQ5A8RO2EYP262P4T92429QO591TAP835S52SYQZ1Q9ZRA125YZ6OA118127YZ8OZ16APTAR5ET383QS8955QOOP3P69AQ34OTEE3R","180","91","236","OZYTY1Z755Y87PT","51.52","ASP37","3"
"1097",33,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1098",81,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1099",28,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1100",93,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1101",49,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1102",90,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1103",43,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1104",13,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1105",75,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1002",55,"6Y44S2S492EA9AP363Y9YT5EPQ5AZY1AS76777OO58Q6OY389P2RTTYPOS8413RASO3Q571A1324RP2ZY1PPY6SE51O21E9OS4SSYZ6O9PTEQ5P7OZ417O24","280","393","130","8ZZ893P2O8SE91O","317.2","OYQ69","3"
"1107",71,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1108",24,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1109",80,"Une belle description","100","100","100","Un produit","10","PROD","2"
"890",66,"4ORQZZ749E7R6SE7EZ4SZ83S8T7E96RR13AE7YS1ES692OR28O712S62912RO4987YAQE39Y8AASQY5AYTSR2O3Q27Z5224Z6P852P66ZQ9Q95375YSS917E","94","329","256","52T73Z397EZT6RO","43.43","2ZR1R","2"
"1110",49,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1111",64,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1112",38,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1114",10,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1117",27,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1118",88,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1119",77,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1113",62,"787QYY7T6YROTZQ9Y338S962195ARZ4YZPRP9PPZ13TQYREZ172767Z4A6AP9EO1OZAT8EE3ETQ82P98QP256Q952SA1RPRS1OPPQ98RY9Q2EROPT9R8SA9T","484","52","454","Q4AYZS1P1EZ7YZR","270.34","SQSTO","3"
"1121",21,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1122",14,"Une belle description","100","100","100","Un produit","10","PROD","1"
"827",66,"RZ6QPZR7R21RTQ55AAOQ565ATTTO58OTRT9663SRE3PAQEAT142EEEEZ9ZSRO3494Q3ZPOT9O5ZYPER55TO73922QY75P5ZA891QPPST3R7A33YZ8Q2EQSEZ","384","219","462","9T9QA2AT81SPOY5","390.21","P9394","3"
"1060",77,"36EAZRQ6SZA7P856S2T837P9A1PRZ36ZE59QRZSS5Z1Y47S65T9396P6Z8OSQZYAP5P1R7S8P11Q3SZP5Z38O5TSAT49Y2POOZ5T8RTEE2ER22642294O876","476","193","230","A4E36R75Y19ZZT5","414.95","12Y95","3"
"1106",23,"Z5A37ESPATQR516TZRZE9P18YA5TOYPP14T5TQ28OE73EA555PQ96TQA99PZAY43788R4QT97YQY15OYR91AAS23322O7984A6R215ARASYYZ2E1RETPZ3S5","416","495","172","64PPQ8Z6TY2T76O","228.34","58S65","3"
"671",13,"58446227ZER5R42OYYE67RP644P1E519T5E2EY9RP2919EQEOAYY6A89Z3Q1E86AQ5A7T575SRYP6S6T9YAE92A724T9O2Q156YEZY47EAZ2E76886EPQ4ZR","196","286","211","63OAQR8T2521R12","235.86","699PA","3"
"649",24,"7Y72Q71Y74Y5OAOTZ339OZR3QE5RQ1EQ641RR4Y5Q3SOQ352Z9QS1Z55ZPSQO875QAAT7557SOPY43PP7TRSTS15ZPT4Y6847115SQ6A397YZQROO646YEY4","39","478","68","PTOT84S9ZS5TPZZ","245.98","YQ4A6","2"
